Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
IRQ01,19/12/2018,3653,POWER MEN COMPANY,IRQ,SOLAR GENERATORS/ SUPPLIES,"373,500"
IRQ01,19/12/2018,3654,BNIAS COMPANY,IRQ,MAINTENANCE/ CONSTRUCTION SER,"1,624,544"
IRQ01,19/12/2018,3656,Fan Alrassid Company for general contrac,IRQ,MAINTENANCE/ CONSTRUCTION SER,"389,448"
IRQ01,19/12/2018,3657,Iraqi Salvation Humanitarian Organizatio,IRQ,BUSINESS/ ADMINISTRATIVE SER,"556,773"
JOCBI,19/12/2018,36,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"1,651,130"
LBCBI,19/12/2018,153,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"183,925"
LBCBI,19/12/2018,154,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"448,500"
LBCBI,19/12/2018,155,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"465,375"
LBCBI,19/12/2018,156,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"112,600"
LBCBI,19/12/2018,157,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"217,000"
LBN01,19/12/2018,3185,Wavemaker s.a.r.l,LBN,ADVERTISING/ INFORMATION SER,"170,000"
MEX01,19/12/2018,783,CORP DE DESARROLLO Y CONSTR SA DE CV,MEX,MAINTENANCE/ CONSTRUCTION SER,"526,590"
MEX01,19/12/2018,792,FUSION PROMOCIONES S.A. DE C.V.,MEX,ADVERTISING/ INFORMATION SER,"166,235"
MXCBI,19/12/2018,36,SI VALE MEXICO S.A. DE C.V.,MEX,BUSINESS/ ADMINISTRATIVE SER,"160,564"
PAK01,19/12/2018,5841,RADIANT MEDICAL (PVT) LIMITED,PAK,MISC MEDICAL SUPPLIES,"472,035"
PAK01,19/12/2018,5843,ATLAS GLOBAL FZE,ARE,MISC MEDICAL SUPPLIES,"132,000"
PAK01,19/12/2018,5844,INFIMED SP Z0.0,POL,MISC MEDICAL SUPPLIES,"113,675"
RWCBI,19/12/2018,69,EQUITY BANK LIMITED-RWANDA,RWA,FINANCIAL SERVICES,"157,070"
SSD01,19/12/2018,3774,AM ENGINEERING SERVICES LTD,UGA,MAINTENANCE/ CONSTRUCTION SER,"248,196"
SYR01,19/12/2018,5228,ABD AZIZ AL KADRI,SYR,MISC DRUGS,"234,044"
SYR01,19/12/2018,5232,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"212,400"
SYR01,19/12/2018,5237,Mhd Bassam Rahmoun,SYR,MISC DRUGS,"339,656"
SYR01,19/12/2018,5238,TAREK SAYEGH Est For Trading&Contracting,LBN,DUMP TRUCKS/TRAILERS,"660,000"
TCD01,19/12/2018,6626,CONSEIL PRESTATION ET COMMERCE (STE),TCD,MAINTENANCE/ CONSTRUCTION SER,"114,226"
TUR01,19/12/2018,5506,MRC TASARIM PROJE YONETIMI,TUR,MAINTENANCE/ CONSTRUCTION SER,"141,192"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
UNOPS,19/12/2018,377,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"135,155"
UNOPS,19/12/2018,378,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"436,063"
BDI01,18/12/2018,1234,INTERPETROL BURUNDI,BDI,DIESEL,"121,582"
BGD01,18/12/2018,1732,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"304,231"
BGD01,18/12/2018,1733,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"640,739"
GRC01,18/12/2018,3214,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"111,317"
GRC01,18/12/2018,3215,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"227,531"
GRC01,18/12/2018,3218,COMO IKE,GRC,HOUSEHOLD FURNITURE/EQUIPMENT,"104,412"
GRCBI,18/12/2018,54,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"633,026"
GRCBI,18/12/2018,55,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"2,120,242"
HQSMS,18/12/2018,45165,Elixirr Partners LLP,GBR,FINANCIAL SERVICES,"119,480"
HQSMS,18/12/2018,45167,MCI SUISSE SA,CHE,BUSINESS/ ADMINISTRATIVE SER,"212,635"
HQSMS,18/12/2018,45168,CommonTime Ltd,GBR,ADVERTISING/ INFORMATION SER,"127,075"
HQSMS,18/12/2018,45170,Wood for Trees Ltd.,GBR,ADVERTISING/ INFORMATION SER,"119,413"
HQSMS,18/12/2018,45174,Acxiom Limited,GBR,BUSINESS/ ADMINISTRATIVE SER,"191,575"
HQSMS,18/12/2018,45177,DANOFFICE PLC,DNK,COMPUTERS,"320,166"
HQSMS,18/12/2018,45177,DANOFFICE PLC,DNK,NETWORK COMPONENTS / ACCESS,"126,894"
HQSMS,18/12/2018,45179,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"330,980"
HQSMS,18/12/2018,45183,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"1,083,456"
HQSMS,18/12/2018,45185,BIAB INTERNATIONAL AB,SWE,WATER CANS,"110,880"
HQSMS,18/12/2018,45189,TOTAL ACCESS TO ENERGY SOLUTIONS,FRA,LAMP/ LAMP COMPONENTS,"2,417,040"
HQSMS,18/12/2018,45195,PEAK INTERNATIONAL TRADE(TIANJIN) CO.,CHN,WATER COOLED POWER GENERATORS,"320,333"
HQSMS,18/12/2018,45203,TOTAL ACCESS TO ENERGY SOLUTIONS,FRA,LAMP/ LAMP COMPONENTS,"1,409,940"
HQSMS,18/12/2018,45204,UNITED NATIONS GENERAL FUND,USA,BUSINESS/ ADMINISTRATIVE SER,"1,400,000"
JORMN,18/12/2018,449,KEITARO DOOEL SKOPJE,MKD,COMPUTER SERVICES,"250,000"
KEN01,18/12/2018,11197,ALS LIMITED,KEN,CARGO/PASSENGER TRANSPORT,"310,311"
KEN01,18/12/2018,11198,DAC AVIATION (EA) LIMITED,KEN,CARGO/PASSENGER TRANSPORT,"207,668"
MEX01,18/12/2018,782,Construccion y Mantenimiento Ferdav,MEX,MAINTENANCE/ CONSTRUCTION SER,"282,185"
SSD01,18/12/2018,3766,WALILO HILLS ENGINEERS & CO. LTD,SSD,MAINTENANCE/ CONSTRUCTION SER,"137,289"
SYR01,18/12/2018,5219,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"203,638"
TUR01,18/12/2018,5432,EFE ANKA MOTORLU ARACLAR SERVIS,TUR,4x4 STATION WAGON,"123,021"
UGA01,18/12/2018,7217,MULTIPLE INDUSTRIES LIMITED,UGA,WATER PIPES/ RELATED SUPPLIERS,"179,449"
AFG01,17/12/2018,4851,OBAIDULLAH KHOSTI  LOGISTIC COMPANY,AFG,FUELS (UNSPECIFIED),"317,022"
BGD01,17/12/2018,1728,THE MEDICAL EXPORT GROUP BV,NLD,MISC MEDICAL SUPPLIES,"352,545"
CDCBI,17/12/2018,6,TRUST MERCHANT BANK SA,COD,BUSINESS/ ADMINISTRATIVE SER,"121,390"
GRCBI,17/12/2018,52,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"3,376,448"
GRCBI,17/12/2018,53,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"568,712"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,17/12/2018,45147,Elixirr Partners LLP,GBR,FINANCIAL SERVICES,"210,000"
HQSMS,17/12/2018,45148,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"1,035,336"
HQSMS,17/12/2018,45149,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"166,667"
HQSMS,17/12/2018,45156,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"885,600"
HQSMS,17/12/2018,45159,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"157,430"
HQSMS,17/12/2018,45160,TOTAL ACCESS TO ENERGY SOLUTIONS,FRA,LAMP/ LAMP COMPONENTS,"1,188,151"
HQSMS,17/12/2018,45161,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"231,342"
HQSMS,17/12/2018,45162,TOTAL ACCESS TO ENERGY SOLUTIONS,FRA,LAMP/ LAMP COMPONENTS,"753,991"
IQCBI,17/12/2018,13,Asia Hawala,IRQ,FINANCIAL SERVICES,"1,512,000"
IQCBI,17/12/2018,14,Iraq Wallet,IRQ,FINANCIAL SERVICES,"302,800"
IRQ01,17/12/2018,3637,Rawat Al-Diyar Company for General Conta,IRQ,MAINTENANCE/ CONSTRUCTION SER,"123,240"
IRQ01,17/12/2018,3644,Human Appeal,IRQ,BUSINESS/ ADMINISTRATIVE SER,"117,123"
IRQ01,17/12/2018,3646,Human Appeal,IRQ,BUSINESS/ ADMINISTRATIVE SER,"1,029,309"
IRQ01,17/12/2018,3647,Rawat Al-Diyar Company for General Conta,IRQ,MAINTENANCE/ CONSTRUCTION SER,"128,632"
MEX01,17/12/2018,775,CORP DE DESARROLLO Y CONSTR SA DE CV,MEX,MAINTENANCE/ CONSTRUCTION SER,"617,731"
SOM01,17/12/2018,2694,"SAAFI DRILLING, LOGISTICS & CONSTRUCTION",SOM,MAINTENANCE/ CONSTRUCTION SER,"199,684"
SOM01,17/12/2018,2695,MI DESIGN BUILD ENGINEERING WORKS LTD,KEN,MAINTENANCE/ CONSTRUCTION SER,"107,306"
SYR01,17/12/2018,5214,ALKUSTY FOR TRADING COMPANY S.A.L,LBN,CLOTHING,"1,134,000"
SYR01,17/12/2018,5217,Sham Co. for Trade&Contracting,SYR,MAINTENANCE/ CONSTRUCTION SER,"172,190"
TUR01,17/12/2018,5413,ST MIMARI UYGULAMA A.S.,TUR,MAINTENANCE/ CONSTRUCTION SER,"274,846"
TUR01,17/12/2018,5421,PAPILON SAVUNMA GUVENLIK SIST,TUR,DATA COLLECTION EQUIPMENT,"544,390"
TUR01,17/12/2018,5422,TEKNORAKS TEKNOLOJI MARKET SAN. TIC.,TUR,MISC COMPUTER EQUIP/SUPPL,"156,700"
YEM01,17/12/2018,3487,Al-Noor Trading,YEM,SOAP/CLEANING /HYGIENE SUPPLIE,"134,418"
IRQ01,16/12/2018,3627,ACTED AGENCY FOR TECHNICAL COOPERATION,IRQ,BUSINESS/ ADMINISTRATIVE SER,"188,383"
IRQ01,16/12/2018,3628,Al-Mamoura Humanitarian Establishment,IRQ,BUSINESS/ ADMINISTRATIVE SER,"199,726"
IRQ01,16/12/2018,3631,Anwar Alslalah Co.,IRQ,PREFABRICATED House,"595,600"
JOR01,16/12/2018,5514,KENZ JORDAN FOR INDUSTRIAL SUPPLIES,JOR,ELECTRICAL SUPPL,"180,508"
SYR01,16/12/2018,5208,ALHOUDA SARL,LBN,CLOTHING,"2,710,200"
YEM01,16/12/2018,3485,UNITED IMPORT TRADE,YEM,STRUCTURAL BUILDING PRODUCTS /,"180,495"
HQSMS,15/12/2018,45130,DANOFFICE PLC,DNK,COMPUTERS,"532,780"
COD01,14/12/2018,7672,DANISH REFUGEE COUNCIL,KEN,BUSINESS/ ADMINISTRATIVE SER,"254,834"
CRI01,14/12/2018,1409,TARJETA LASER DE COSTA RICA S. A.,CRI,PRINTER/ PRINTER ACCESSORIES,"146,710"
DONIK,14/12/2018,591,TOMS SHOES LLC,USA,FOOTWEAR,"408,653"
DONIK,14/12/2018,592,TOMS SHOES LLC,USA,FOOTWEAR,"405,203"
GRC01,14/12/2018,3205,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"142,207"
HQSMS,14/12/2018,45109,NST&T Univers Phone Afrikanet Ltd.,GBR,CARGO/PASSENGER TRANSPORT,"171,063"
HQSMS,14/12/2018,45109,NST&T Univers Phone Afrikanet Ltd.,GBR,TELECOMS ACC/ SMALL HARDWARE,"187,110"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,14/12/2018,45120,IMRES,NLD,MISC DRUGS,"103,083"
LBN01,14/12/2018,3164,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"112,680"
LBN01,14/12/2018,3169,NEXtCARE LEBANON SAL,LBN,CIVIL AFFAIRS SERVICES,"1,830,000"
UGA01,14/12/2018,7203,CITY OIL UGANDA LIMITED,UGA,DIESEL,"193,091"
HQSMS,13/12/2018,45088,WHO (UNICC),CHE,COMPUTER SERVICES,"237,000"
HQSMS,13/12/2018,45091,CORNERSTONE ONDEMAND INC.,GBR,EDUCATION/ TRAINING SERVICES,"130,452"
HQSMS,13/12/2018,45094,NRS Relief FZE,ARE,BLANKETS,"162,960"
HQSMS,13/12/2018,45098,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"227,890"
HQSMS,13/12/2018,45098,TOYOTA MOTOR CORPORATION,JPN,4x4 SC PICP-UP,"466,713"
HQSMS,13/12/2018,45098,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,480,886"
HQSMS,13/12/2018,45098,TOYOTA MOTOR CORPORATION,JPN,MINIBUS,"586,597"
HQSMS,13/12/2018,45105,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"203,680"
IQCBI,13/12/2018,11,Asia Hawala,IRQ,FINANCIAL SERVICES,"5,593,600"
IQCBI,13/12/2018,12,Iraq Wallet,IRQ,FINANCIAL SERVICES,"1,006,400"
KEN01,13/12/2018,11187,AQUAWETTS ENTERPRISES LIMITED,KEN,WATER TANK/ WATER CONTAINERS,"208,678"
TRCBI,13/12/2018,69,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"3,541,116"
TRCBI,13/12/2018,72,PTTBANK,TUR,FINANCIAL SERVICES,"232,735"
TUR01,13/12/2018,5376,RAM DIS TICARET A.S.,TUR,OTHER SPECIALIZED VEHICLES,"862,620"
UNOPS,13/12/2018,369,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"1,097,628"
YEM01,13/12/2018,3480,NORWEGIAN REFUGEE COUNCIL (NRC),COD,BUSINESS/ ADMINISTRATIVE SER,"299,098"
HQSMS,12/12/2018,45056,Schneider Electric France SAS,FRA,LAMP/ LAMP COMPONENTS,"337,920"
HQSMS,12/12/2018,45062,NRS Relief FZE,ARE,BEDCLOTHES/ MATRESSES/ TOWELS,"154,800"
HQSMS,12/12/2018,45069,May & Company GmbH,DEU,FINANCIAL SERVICES,"151,800"
HQSMS,12/12/2018,45075,ALPINTER,BEL,BLANKETS,"746,496"
LBCBI,12/12/2018,139,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"13,943,250"
LBCBI,12/12/2018,140,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"4,997,250"
LBCBI,12/12/2018,141,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"2,928,375"
SSD01,12/12/2018,3749,DAVIS AND SHIRTLIFF Ltd.,KEN,SOLAR GENERATORS/ SUPPLIES,"137,435"
TUR01,12/12/2018,5364,ARTI SISTEM TURIZM TASIMACILIK OTOMOTIV,TUR,BUSINESS/ ADMINISTRATIVE SER,"128,785"
DONIK,11/12/2018,588,UPS Foundation,USA,CHARTERS,"240,000"
DONIK,11/12/2018,589,The Swedish Civil Contingencies,SWE,CONSTRUCTION SUPPORT EQUIPMENT,"196,473"
ETH01,11/12/2018,7444,Silver Lake Line General Trading Plc,ARE,WATER PUMPS,"187,956"
HQSMS,11/12/2018,45022,ATEA,DNK,COMPUTERS,"158,650"
HQSMS,11/12/2018,45026,KUEHNE + NAGEL A/S,DNK,CHARTERS,"130,900"
HQSMS,11/12/2018,45029,ELCA INFORMATIQUE SA,CHE,FINANCIAL SERVICES,"163,855"
HQSMS,11/12/2018,45030,ACHELIS MATERIAL HANDLING LTD,KEN,CONSTRUCTION VEHICLES/EQUIP,"204,000"
HQSMS,11/12/2018,45050,TOYOTA MOTOR CORPORATION,JPN,BUS,"104,154"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JOR01,11/12/2018,5507,Al-Edwan Contracting Company,JOR,MAINTENANCE/ CONSTRUCTION SER,"907,950"
SYR01,11/12/2018,5203,KHULUD SIRRI HALABI / DHL Express,LBN,CARGO/PASSENGER TRANSPORT,"150,000"
TCD01,11/12/2018,6591,SARL SOCIETE MAGOU DE FORAGE ET DE CONST,TCD,WATER TREATMENT EQUIP/ SUPPL,"285,373"
TUR01,11/12/2018,5360,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"119,859"
TUR01,11/12/2018,5361,ALTUNOZ ITHALAT IHRACAT SANAYI,TUR,BEDCLOTHES/ MATRESSES/ TOWELS,"159,900"
BGD01,10/12/2018,1720,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"136,051"
ETH01,10/12/2018,7433,HUSSEN BESHIR/HUSSEN BESHIR SUPERMARKET/,ETH,REGISTRATION SUPPLIES,"113,461"
GRC01,10/12/2018,3169,AMAXOTECHNIKI - S.A.,GRC,BEDCLOTHES/ MATRESSES/ TOWELS,"179,795"
GRC01,10/12/2018,3174,PREPAID FINANCIAL SERVICES LTD,GBR,FINANCIAL SERVICES,"108,516"
HQSMS,10/12/2018,44991,ISUZU EAST AFRICA LIMITED,KEN,BUS,"641,298"
HQSMS,10/12/2018,44998,MANTRAC (U) LIMITED,UGA,CONSTRUCTION VEHICLES/EQUIP,"166,500"
HQSMS,10/12/2018,45008,KITCHEN ESSENTIALS,IND,KITCHENWARE,"339,882"
KOR01,10/12/2018,869,Salesworks Korea LLC,KOR,ADVERTISING/ INFORMATION SER,"3,310,702"
RWA01,10/12/2018,1673,KOBIL RWANDA SARL,RWA,DIESEL,"228,918"
SSD01,10/12/2018,3736,TAAM PETROLEUM LTD.,KEN,DIESEL,"165,001"
SSD01,10/12/2018,3737,TAAM PETROLEUM LTD.,KEN,DIESEL,"180,900"
TCD01,10/12/2018,6582,SOLAIRE TCHAD,TCD,WATER TREATMENT EQUIP/ SUPPL,"614,496"
TUR01,10/12/2018,5345,SAHRA CEVIRI ARASTIRMA VE DAN. HIZ. LTD.,TUR,WRITING/TRANSLATION/ INTERPRET,"197,900"
TUR01,10/12/2018,5351,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"161,846"
ZAF01,10/12/2018,1679,NAMIB MILLS (PTY) LTD,NAM,MAIZE/CORN,"188,954"
JOR01,9/12/2018,5503,"DAR AL OMRAN PLANNIG, ARCH.,ENGINEERING",JOR,FINANCIAL SERVICES,"123,965"
YEM01,9/12/2018,3468,National Company for Sponge&Plastic Ind.,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"747,650"
YEM01,9/12/2018,3469,National Company for Sponge&Plastic Ind.,YEM,BEDCLOTHES/ MATRESSES/ TOWELS,"747,650"
AGO01,7/12/2018,959,AFRICA PHARMACY LIMITADA,AGO,SOAP/CLEANING /HYGIENE SUPPLIE,"103,208"
CAN01,7/12/2018,1197,Globalfaces Direct Inc.,CAN,BUSINESS/ ADMINISTRATIVE SER,"232,856"
GRCBI,7/12/2018,51,PREPAID FINANCIAL SERVICES LTD,GBR,BUSINESS/ ADMINISTRATIVE SER,"378,606"
HQSMS,7/12/2018,44954,WHO (UNICC),CHE,COMPUTER SERVICES,"200,000"
HQSMS,7/12/2018,44955,DANOFFICE PLC,DNK,COMPUTERS,"146,014"
HQSMS,7/12/2018,44960,KITCHEN ESSENTIALS,IND,KITCHENWARE,"191,330"
HQSMS,7/12/2018,44961,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"242,200"
HQSMS,7/12/2018,44969,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"302,750"
LBCBI,7/12/2018,138,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"496,125"
TRCBI,7/12/2018,68,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"248,890"
COD01,6/12/2018,7644,Norwegian Refugee council,NOR,FINANCIAL SERVICES,"101,533"
ETH01,6/12/2018,7397,Yirgalem Addis Textile Factory plc,ETH,CLOTHING,"140,616"
HQSMS,6/12/2018,44923,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"237,000"
HQSMS,6/12/2018,44931,ALPINTER,BEL,BLANKETS,"165,888"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,6/12/2018,44932,KUEHNE + NAGEL A/S,DNK,CHARTERS,"109,800"
HQSMS,6/12/2018,44937,STREAMFLOW POLYWEAVE PVT. LTD.,IND,BEDCLOTHES/ MATRESSES/ TOWELS,"313,200"
HQSMS,6/12/2018,44943,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"197,041"
IRQ01,6/12/2018,3602,Sardar Automobile and Machinery Trading,IRQ,GENERAL CARGO TRUCKS,"160,000"
LBCBI,6/12/2018,137,Banque Libano Francais s.a.l,LBN,BUSINESS/ ADMINISTRATIVE SER,"214,025"
LBN01,6/12/2018,3148,ASSIYANA SAL,LBN,MAINTENANCE/ CONSTRUCTION SER,"121,325"
LBN01,6/12/2018,3149,COMPUTEL SARL,LBN,MAINTENANCE/ CONSTRUCTION SER,"130,000"
LBY01,6/12/2018,707,Palm City Limited,LBY,BUSINESS/ ADMINISTRATIVE SER,"146,482"
LBY01,6/12/2018,708,Palm City Limited,LBY,STRUCTURAL BUILDING PRODUCTS /,"106,229"
MXCBI,6/12/2018,28,SI VALE MEXICO S.A. DE C.V.,MEX,BUSINESS/ ADMINISTRATIVE SER,"311,421"
BGD01,5/12/2018,1716,NUR FATEMA ENTERPRISE,BGD,FUELS (UNSPECIFIED),"331,320"
CMR01,5/12/2018,5455,WALLY CONSTRUCTION,CMR,CONCRETE/ CEMENT/ PLASTER,"104,059"
DONIK,5/12/2018,582,NORWEGIAN REFUGEE COUNCIL (NRC),COD,BUSINESS/ ADMINISTRATIVE SER,"182,500"
HQSMS,5/12/2018,44902,PLANSON INTERNATIONAL CO.,USA,PRINTER/ PRINTER ACCESSORIES,"592,208"
HQSMS,5/12/2018,44908,NRS Relief FZE,ARE,BLANKETS,"282,744"
IQCBI,5/12/2018,8,Iraq Wallet,IRQ,FINANCIAL SERVICES,"9,247,200"
IQCBI,5/12/2018,9,Asia Hawala,IRQ,FINANCIAL SERVICES,"11,518,400"
IRQ01,5/12/2018,3599,Asia Hawala,IRQ,FINANCIAL SERVICES,"103,666"
IRQ01,5/12/2018,3601,Al-Nuwaira Trading Agencies Company,IRQ,GENERAL CARGO TRUCKS,"132,000"
JOCBI,5/12/2018,34,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"2,546,949"
LBY01,5/12/2018,706,Palm City Limited,LBY,BUSINESS/ ADMINISTRATIVE SER,"153,011"
NLD01,5/12/2018,80,MOSAIC FULFILMENT SOLUTIONS LIMITED,GBR,ADVERTISING/ INFORMATION SER,"112,388"
SYR01,5/12/2018,5199,FLYING HORSE S.A.L ( OFF SHORE ),LBN,CLOTHING,"4,961,365"
TZA01,5/12/2018,4188,PUMA ENERGY TANZANIA LIMITED,TZA,DIESEL,"107,375"
TZA01,5/12/2018,4190,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"143,624"
CHN01,4/12/2018,2349,LAPUTA TECHNOLOGIES LIMITED,HKG,COMPUTER SERVICES,"134,347"
ECU01,4/12/2018,1834,CASABACA S.A.,ECU,4x4 DC PICK-UP,"252,132"
ECU01,4/12/2018,1834,CASABACA S.A.,ECU,4x4 STATION WAGON,"250,202"
GRC01,4/12/2018,3157,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"220,421"
GRC01,4/12/2018,3158,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"150,215"
GRC01,4/12/2018,3159,ZORPIDIS A.E.E. TOYRISTIKON KSENODOX.,GRC,CARGO/PASSENGER TRANSPORT,"129,693"
HQSMS,4/12/2018,44861,PRICE WATERHOUSE COOPERS,CHE,FINANCIAL SERVICES,"270,756"
HQSMS,4/12/2018,44862,Better Shelter RHU AB,SWE,PREFABRICATED House,"538,157"
HQSMS,4/12/2018,44864,Better Shelter RHU AB,SWE,PREFABRICATED House,"657,747"
HQSMS,4/12/2018,44868,WIPRO LIMITED,IND,COMPUTER SERVICES,"469,148"
HQSMS,4/12/2018,44878,KPMG Advisory S.P.A.,ITA,FINANCIAL SERVICES,"124,928"
HQSMS,4/12/2018,44893,NATIONAL TENT HOUSE,PAK,BLANKETS,"259,538"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,4/12/2018,44895,ALPINTER,BEL,BLANKETS,"255,283"
HQSMS,4/12/2018,44897,PARAMOUNT TARPAULIN INDUSTRIES,PAK,BLANKETS,"130,908"
IRQ01,4/12/2018,3596,Chwarbarda Construct & Contract LTD,IRQ,MAINTENANCE/ CONSTRUCTION SER,"106,045"
JOR01,4/12/2018,5492,EASTERN SURGICAL COMPANY,IND,MISC MEDICAL SUPPLIES,"1,090,437"
KEN01,4/12/2018,11151,EQUITY BANK LTD -DADAAB,KEN,BUSINESS/ ADMINISTRATIVE SER,"126,805"
KOR01,4/12/2018,868,"Design Intro Co., Ltd.",KOR,PHOTO/ GRAPHIC/ DESIGN SER,"433,375"
LBCBI,4/12/2018,136,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"6,781,500"
PAK01,4/12/2018,5824,AKHUNZADA FAZAL JAMIL & CO,PAK,MAINTENANCE/ CONSTRUCTION SER,"349,572"
SYR01,4/12/2018,5195,ETAC SAL,LBN,LAMP/ LAMP COMPONENTS,"715,950"
SYR01,4/12/2018,5196,BAALBAKI GROUP SA (OFF-SHORE) LTD,LBN,BEDCLOTHES/ MATRESSES/ TOWELS,"2,344,654"
TRCBI,4/12/2018,56,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"243,249"
TRCBI,4/12/2018,57,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"237,387"
TRCBI,4/12/2018,58,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"173,635"
TRCBI,4/12/2018,59,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,671,306"
TRCBI,4/12/2018,63,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"1,193,348"
TUR01,4/12/2018,5312,RTB EGITIM COZUMLERI LTD. STI,TUR,COMPUTER SERVICES,"289,000"
UACBI,4/12/2018,37,PJSC Ukrposhta,UKR,FINANCIAL SERVICES,"117,241"
YECBI,4/12/2018,32,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"100,699"
ETCBI,3/12/2018,14,Commerical Bank of Ethiopia,ETH,BUSINESS/ ADMINISTRATIVE SER,"147,726"
GRC01,3/12/2018,3153,KMS BUILDING S.A,GRC,PREFABRICATED House,"284,642"
HQSMS,3/12/2018,44843,Bollore Logistics India Limited,IND,CARGO/PASSENGER TRANSPORT,"270,000"
HQSMS,3/12/2018,44851,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"121,600"
JOCBI,3/12/2018,29,Al-Hulool For Mobile Payments,JOR,FINANCIAL SERVICES,"707,627"
